"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"CZE","Czech Republic","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2010","2010",1.4826678554523,,
"CZE","Czech Republic","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2011","2011",1.0667549577581,,
"CZE","Czech Republic","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2012","2012",0.7841454079449,,
"CZE","Czech Republic","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2013","2013",0.62059326881996,,
"CZE","Czech Republic","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2014","2014",0.67658895891867,,
"CZE","Czech Republic","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2015","2015",1.2183863812271,,
"CZE","Czech Republic","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2016","2016",0.86819530235341,,
"CZE","Czech Republic","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2017","2017",0.80207562896958,,
"CZE","Czech Republic","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2018","2018",0.84783360167995,,
"CZE","Czech Republic","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2019","2019",0.97398257445578,,
"CZE","Czech Republic","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2020","2020",1.3100086225215,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2000","2000",0.55316015788532,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2001","2001",0.5202149875578,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2002","2002",0.54255327055571,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2003","2003",0.46907152597,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2004","2004",0.42663540323654,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2005","2005",0.4391283175067,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2006","2006",0.37322140656154,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2007","2007",0.44054586957479,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2008","2008",0.75142349722721,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2009","2009",0.49548342066398,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2010","2010",0.35676092635122,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2011","2011",0.27046121428149,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2012","2012",0.23463465813628,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2013","2013",0.20992997506523,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2014","2014",0.28782011013008,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2015","2015",0.68718678249138,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2016","2016",0.38407753389189,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2017","2017",0.29136680793779,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2018","2018",0.35127835893872,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2019","2019",0.3381833567919,,
"CZE","Czech Republic","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2020","2020",0.52188206287241,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2000","2000",0.46046392536696,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2001","2001",0.39939886612752,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2002","2002",0.59350125233186,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2003","2003",0.70559067807115,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2004","2004",1.0685208218991,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2005","2005",1.2824750426102,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2006","2006",1.1970953416712,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2007","2007",1.0742499734424,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2008","2008",1.260543278768,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2009","2009",1.328268830039,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2010","2010",1.0892916623882,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2011","2011",0.78277929852892,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2012","2012",0.53892113057025,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2013","2013",0.40617358749255,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2014","2014",0.38271698686309,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2015","2015",0.52227060263157,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2016","2016",0.47861001027754,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2017","2017",0.50699115979291,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2018","2018",0.49524277821013,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2019","2019",0.61314082913814,,
"CZE","Czech Republic","IND-INFR-RDINV-GDP","Road infrastructure investment per GDP","2020","2020",0.76234680097429,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2000","2000",0.01684624117196,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2001","2001",0.01132166478102,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2002","2002",0.01906368683528,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2003","2003",0.01296286458057,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2004","2004",0.01191864146973,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2005","2005",0.00922205989774,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2006","2006",0.01492545767627,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2007","2007",0.01010485732719,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2008","2008",0.01330741109017,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2009","2009",0.03937465860123,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2010","2010",0.03661526671292,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2011","2011",0.01351444494772,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2012","2012",0.01058961923838,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2013","2013",0.00448970626217,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2014","2014",0.0060518619255,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2015","2015",0.0089289961041,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2016","2016",0.00550775818398,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2017","2017",0.00371766123888,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2018","2018",0.00131246453111,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2019","2019",0.02265838852574,,
"CZE","Czech Republic","IND-INFR-IWINV-GDP","Inland waterways infrastructure investment per GDP","2020","2020",0.02577975867477,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2000","2000",129.73437288371,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2001","2001",121.27379384006,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2002","2002",152.32642417441,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2003","2003",160.85768682821,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2004","2004",214.97022919276,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2005","2005",254.91331967168,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2006","2006",244.25479535224,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2007","2007",245.26081109911,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2008","2008",323.89136864278,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2009","2009",284.26761018788,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2010","2010",227.53189926925,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2011","2011",167.54924856759,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2012","2012",124.80061420483,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2013","2013",101.17025560784,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2014","2014",115.09181681648,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2015","2015",217.22367175611,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2016","2016",158.35610388675,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2017","2017",153.29878628379,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2018","2018",166.09327542056,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2019","2019",194.76228306179,,
"CZE","Czech Republic","IND-INFR-INV-PC","Total inland transport infrastructure investment in constant USD per inhabitant","2020","2020",247.99515474191,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2000","2000",69.641875643149,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2001","2001",67.7688668035,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2002","2002",71.546962840896,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2003","2003",63.53331755794,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2004","2004",60.855576884567,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2005","2005",64.674146729672,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2006","2006",57.506113539596,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2007","2007",70.85617920818,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2008","2008",120.17117805541,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2009","2009",75.598654700588,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2010","2010",54.748938448515,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2011","2011",42.479833714366,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2012","2012",37.343264594117,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2013","2013",34.223170479245,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2014","2014",48.959917176496,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2015","2015",122.51715742646,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2016","2016",70.054539217945,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2017","2017",55.688237376853,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2018","2018",68.816537944333,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2019","2019",67.624785483555,,
"CZE","Czech Republic","IND-INFR-RLINV-PC","Rail infrastructure investment in constant USD per inhabitant","2020","2020",98.796466461388,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2000","2000",57.971585573251,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2001","2001",52.030043746206,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2002","2002",78.26551668027,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2003","2003",95.56861615745,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2004","2004",152.41456882515,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2005","2005",188.88096207016,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2006","2006",184.44896092667,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2007","2007",172.77939458627,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2008","2008",201.59200684881,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2009","2009",202.66134535261,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2010","2010",167.1639402513,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2011","2011",122.94677639785,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2012","2012",85.771959411712,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2013","2013",66.215164959671,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2014","2014",65.102441835584,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2015","2015",93.114581467703,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2016","2016",87.296966826823,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2017","2017",96.900001253888,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2018","2018",97.019621536948,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2019","2019",122.60661623035,,
"CZE","Czech Republic","IND-INFR-RDINV-PC","Road infrastructure investment in constant USD per inhabitant","2020","2020",144.31837289035,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2000","2000",2.1209116673141,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2001","2001",1.4748832903497,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2002","2002",2.5139446532452,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2003","2003",1.7557531128213,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2004","2004",1.7000834830354,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2005","2005",1.3582108718527,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2006","2006",2.2997208859741,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2007","2007",1.6252373046633,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2008","2008",2.1281837385632,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2009","2009",6.0076101346815,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2010","2010",5.6190205694439,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2011","2011",2.1226384553734,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2012","2012",1.6853901990049,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2013","2013",0.73192016892487,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2014","2014",1.0294578043987,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2015","2015",1.5919328619515,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2016","2016",1.0045978419851,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2017","2017",0.71054765305232,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2018","2018",0.25711593927525,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2019","2019",4.5308813478922,,
"CZE","Czech Republic","IND-INFR-IWINV-PC","Inland waterways infrastructure investment in constant USD per inhabitant","2020","2020",4.8803153901783,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2000","2000",53.680357869052,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2001","2001",55.880882965431,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2002","2002",46.969501994595,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2003","2003",39.496600262436,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2004","2004",28.308839374219,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2005","2005",25.371034676795,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2006","2006",23.543494184696,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2007","2007",28.890134910117,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2008","2008",37.10230950549,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2009","2009",26.594185194234,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2010","2010",24.062093545717,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2011","2011",25.353640244606,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2012","2012",29.922340392353,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2013","2013",33.827304550758,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2014","2014",42.539876883311,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2015","2015",56.401384083045,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2016","2016",44.238610005235,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2017","2017",36.326600312256,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2018","2018",41.432464842472,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2019","2019",34.721705055233,,
"CZE","Czech Republic","IND-INFR-RLINV-SHARE","Share of rail infrastructure investment in total inland transport infrastructure investment","2020","2020",39.83806319289,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2000","2000",44.684831232208,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2001","2001",42.902957101208,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2002","2002",51.380131257238,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2003","2003",59.411905045926,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2004","2004",70.90031461449,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2005","2005",74.096152493494,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2006","2006",75.514980436996,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2007","2007",70.447208346077,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2008","2008",62.240623358859,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2009","2009",71.292450525287,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2010","2010",73.468353575109,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2011","2011",73.379485404408,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2012","2012",68.727193338116,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2013","2013",65.449241540257,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2014","2014",56.565656565657,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2015","2015",42.865761689291,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2016","2016",55.126998381605,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2017","2017",63.209894613583,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2018","2018",58.412733020822,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2019","2019",62.951930067202,,
"CZE","Czech Republic","IND-INFR-RDINV-SHARE","Share of road infrastructure investment in total inland transport infrastructure investment","2020","2020",58.194029250506,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2000","2000",1.6348108987393,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2001","2001",1.2161599333611,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2002","2002",1.6503667481663,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2003","2003",1.0914946916378,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2004","2004",0.79084601129164,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2005","2005",0.53281282971091,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2006","2006",0.9415253783074,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2007","2007",0.66265674380671,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2008","2008",0.65706713565139,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2009","2009",2.1133642804789,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2010","2010",2.4695528791743,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2011","2011",1.2668743509865,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2012","2012",1.3504662695319,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2013","2013",0.72345390898483,,
"CZE","Czech Republic","IND-INFR-IWINV-SHARE","Share of inland waterways infrastructure investment in total inland transport infrastructure investment","2014","2014",0.89446655103221,,
