"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MDA","Moldova","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,302,,
"MDA","Moldova","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,274,,
"MDA","Moldova","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,277,,
"MDA","Moldova","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,245,,
"MDA","Moldova","T-ACCI-KIL","Road fatalities (30 days)","2021","2021","PER","Persons","0","Units",,,257,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,12043,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,10222,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,9206,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,8262,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,7867,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,9318,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,8575,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,7806,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,7921,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,9742,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,8270,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,7235,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,7942,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,6880,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,8079,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,7840,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,7773,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,7779,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,7999,,
"IRL","Ireland","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,7594,"P","Provisional value"
"IRL","Ireland","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,5593,"P","Provisional value"
"SVN","Slovenia","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,11574,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,12673,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,13930,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,16703,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,18723,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,14314,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,16075,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,16037,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,12409,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,12114,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,10316,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,9673,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,9148,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,8742,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,8220,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,8710,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,8456,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,7901,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,7688,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,7570,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,5695,,
"SVN","Slovenia","T-ACCI-INJ","Road injured","2021","2021","PER","Persons","0","Units",,,6438,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,9994,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,11890,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,11884,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,11052,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,10059,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,10039,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,9175,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,9718,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,10067,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,9864,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,11188,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,10229,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,10403,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,10291,,
"BIH","Bosnia-Herzegovina","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,8575,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,2037,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,2342,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,2918,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,2585,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,2578,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,2194,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,2133,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,1768,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,1886,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,1900,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,2224,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,2423,,
"MNE","Montenegro, Republic of","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,2711,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,8079,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,8160,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,7655,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,6058,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,5593,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,5318,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,4709,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,4620,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,4275,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,4273,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,3992,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,3963,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,3653,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,3268,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,3384,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,3461,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,3477,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,3448,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,3248,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,3244,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,2541,,
"FRA","France","T-ACCI-KIL","Road fatalities (30 days)","2021","2021","PER","Persons","0","Units",,,2944,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,560250,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,602230,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,627784,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,643053,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,641118,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,662025,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,653897,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,647925,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,632465,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,633145,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,646412,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,645409,,
"IND","India","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,618888,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,5776,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,5517,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,5347,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,5399,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,4741,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,4442,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,4104,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,3823,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,3100,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,2714,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,2478,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,2060,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,1903,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,1680,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,1688,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,1689,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,1810,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,1830,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,1806,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,1755,,
"ESP","Spain","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,1370,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,38434,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,38676,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,35454,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,31464,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,31274,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,32268,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,33130,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,33580,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,32769,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,31656,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,28275,"B","Break"
"MEX","Mexico","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,26056,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,24736,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,20979,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,17504,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,15738,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,11175,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,8910,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,8761,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,8501,,
"MEX","Mexico","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,6706,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,9042,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,8995,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,9059,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,9448,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,10251,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,11069,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,11258,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,10833,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,11013,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,9575,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,8854,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,8958,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,8794,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,9376,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,9299,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,9679,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,10082,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,9362,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,9077,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,9127,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,7584,,
"BGR","Bulgaria","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,8170,,
"DEU","Germany","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,504074,,
"DEU","Germany","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,494775,,
"DEU","Germany","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,476413,,
"DEU","Germany","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,462170,,
"DEU","Germany","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,440126,,
"DEU","Germany","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,433443,,
"DEU","Germany","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,422337,,
"DEU","Germany","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,431419,,
"DEU","Germany","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,409047,,
"DEU","Germany","T-ACCI-INJ","Road injured","2009","2009","PER","Persons","0","Units",,,397671,,
"DEU","Germany","T-ACCI-INJ","Road injured","2010","2010","PER","Persons","0","Units",,,371170,,
"DEU","Germany","T-ACCI-INJ","Road injured","2011","2011","PER","Persons","0","Units",,,392365,,
"DEU","Germany","T-ACCI-INJ","Road injured","2012","2012","PER","Persons","0","Units",,,384378,,
"DEU","Germany","T-ACCI-INJ","Road injured","2013","2013","PER","Persons","0","Units",,,374142,,
"DEU","Germany","T-ACCI-INJ","Road injured","2014","2014","PER","Persons","0","Units",,,389535,,
"DEU","Germany","T-ACCI-INJ","Road injured","2015","2015","PER","Persons","0","Units",,,393432,,
"DEU","Germany","T-ACCI-INJ","Road injured","2016","2016","PER","Persons","0","Units",,,396666,,
"DEU","Germany","T-ACCI-INJ","Road injured","2017","2017","PER","Persons","0","Units",,,390312,,
"DEU","Germany","T-ACCI-INJ","Road injured","2018","2018","PER","Persons","0","Units",,,396018,,
"DEU","Germany","T-ACCI-INJ","Road injured","2019","2019","PER","Persons","0","Units",,,384230,,
"DEU","Germany","T-ACCI-INJ","Road injured","2020","2020","PER","Persons","0","Units",,,327550,,
"DEU","Germany","T-ACCI-INJ","Road injured","2021","2021","PER","Persons","0","Units",,,323129,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2000","2000","PER","Persons","0","Units",,,142261,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2001","2001","PER","Persons","0","Units",,,120589,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2002","2002","PER","Persons","0","Units",,,120505,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2003","2003","PER","Persons","0","Units",,,122160,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2004","2004","PER","Persons","0","Units",,,140864,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2005","2005","PER","Persons","0","Units",,,158591,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2006","2006","PER","Persons","0","Units",,,173713,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2007","2007","PER","Persons","0","Units",,,194064,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2008","2008","PER","Persons","0","Units",,,188704,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2009","2009","PER","Persons","0","Units",,,205704,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2010","2010","PER","Persons","0","Units",,,215541,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2011","2011","PER","Persons","0","Units",,,241909,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2012","2012","PER","Persons","0","Units",,,271829,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2013","2013","PER","Persons","0","Units",,,278514,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2014","2014","PER","Persons","0","Units",,,288583,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2015","2015","PER","Persons","0","Units",,,311951,"B","Break"
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2016","2016","PER","Persons","0","Units",,,311112,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2017","2017","PER","Persons","0","Units",,,307810,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2018","2018","PER","Persons","0","Units",,,313746,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2019","2019","PER","Persons","0","Units",,,288707,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2020","2020","PER","Persons","0","Units",,,231132,,
"TUR","Türkiye","T-ACCI-CAS","Road casualties (injured + killed)","2021","2021","PER","Persons","0","Units",,,280007,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2000","2000","PER","Persons","0","Units",,,10236,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2001","2001","PER","Persons","0","Units",,,8097,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2002","2002","PER","Persons","0","Units",,,7222,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2003","2003","PER","Persons","0","Units",,,7212,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2004","2004","PER","Persons","0","Units",,,6563,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2005","2005","PER","Persons","0","Units",,,6376,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2006","2006","PER","Persons","0","Units",,,6327,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2007","2007","PER","Persons","0","Units",,,6166,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2008","2008","PER","Persons","0","Units",,,5870,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2009","2009","PER","Persons","0","Units",,,5838,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2010","2010","PER","Persons","0","Units",,,5505,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2011","2011","PER","Persons","0","Units",,,5229,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2012","2012","PER","Persons","0","Units",,,5392,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2013","2013","PER","Persons","0","Units",,,5092,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2014","2014","PER","Persons","0","Units",,,4762,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2015","2015","PER","Persons","0","Units",,,4621,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2016","2016","PER","Persons","0","Units",,,4292,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2017","2017","PER","Persons","0","Units",,,4185,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2018","2018","PER","Persons","0","Units",,,3781,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2019","2019","PER","Persons","0","Units",,,3349,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2020","2020","PER","Persons","0","Units",,,3081,,
"KOR","Korea","T-ACCI-KIL","Road fatalities (30 days)","2021","2021","PER","Persons","0","Units",,,2916,,
"AUS","Australia","T-ACCI-INJ","Road injured","2000","2000","PER","Persons","0","Units",,,26963,,
"AUS","Australia","T-ACCI-INJ","Road injured","2001","2001","PER","Persons","0","Units",,,27482,,
"AUS","Australia","T-ACCI-INJ","Road injured","2002","2002","PER","Persons","0","Units",,,27958,,
"AUS","Australia","T-ACCI-INJ","Road injured","2003","2003","PER","Persons","0","Units",,,28446,,
"AUS","Australia","T-ACCI-INJ","Road injured","2004","2004","PER","Persons","0","Units",,,28886,,
"AUS","Australia","T-ACCI-INJ","Road injured","2005","2005","PER","Persons","0","Units",,,30597,,
"AUS","Australia","T-ACCI-INJ","Road injured","2006","2006","PER","Persons","0","Units",,,32288,,
"AUS","Australia","T-ACCI-INJ","Road injured","2007","2007","PER","Persons","0","Units",,,32552,,
"AUS","Australia","T-ACCI-INJ","Road injured","2008","2008","PER","Persons","0","Units",,,33524,,
