"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"BLR","Belarus","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2012","2012",87.481353210675,,
"BLR","Belarus","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2013","2013",84.409649453325,,
"BLR","Belarus","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2014","2014",84.290783476533,,
"BLR","Belarus","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2015","2015",83.875512295082,,
"BLR","Belarus","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2016","2016",84.497090298897,,
"BLR","Belarus","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2017","2017",84.98192739512,,
"BLR","Belarus","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2018","2018",85.601363512362,,
"BLR","Belarus","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2019","2019",87.073377393662,,
"BLR","Belarus","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2020","2020",88.344932782238,,
"BLR","Belarus","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2013","2013",0.32868624828946,,
"BLR","Belarus","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2014","2014",0.58467625396535,,
"BLR","Belarus","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2015","2015",0.62293926414397,,
"BLR","Belarus","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2016","2016",0.62759530150875,,
"BLR","Belarus","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2017","2017",0.60200561942976,,
"BLR","Belarus","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2018","2018",0.46824284776787,,
"BLR","Belarus","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2019","2019",0.3914590747331,,
"BLR","Belarus","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2020","2020",0.43527375610161,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2000","2000",11.196236646613,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2001","2001",13.341873666254,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2002","2002",10.607237195643,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2003","2003",10.642468707893,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2004","2004",10.97903559739,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2005","2005",10.662663697884,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2006","2006",9.7886271439755,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2007","2007",10.055141480297,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2008","2008",10.938122049707,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2009","2009",7.0179638732652,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2010","2010",7.0501723342894,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2011","2011",7.0981846409106,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2012","2012",6.0152978645196,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2013","2013",5.8752256434378,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2014","2014",5.6957837224129,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2015","2015",5.6894605879453,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2016","2016",5.1128134272241,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2017","2017",5.1727001955164,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2018","2018",5.0923098882518,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2019","2019",4.8951025249958,,
"BLR","Belarus","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2020","2020",4.5037643642695,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2000","2000",4.68316472992,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2001","2001",5.2255072728996,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2002","2002",6.3943446636846,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2003","2003",7.1473709058546,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2004","2004",7.594262494595,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2005","2005",5.8944744366966,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2006","2006",8.711342745931,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2007","2007",10.471285321648,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2008","2008",9.9814214487478,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2009","2009",8.609455466529,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2010","2010",6.7246520097851,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2011","2011",6.0080310647323,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2012","2012",6.4494542413574,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2013","2013",9.3347222872097,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2014","2014",9.3744904464918,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2015","2015",9.7818508874646,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2016","2016",9.7334224826733,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2017","2017",9.2154739517312,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2018","2018",8.8114790443589,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2019","2019",7.6132858837485,,
"BLR","Belarus","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2020","2020",6.6863513412933,,
"BLR","Belarus","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2013","2013",0.53548989623992,,
"BLR","Belarus","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2014","2014",0.5967363898241,,
"BLR","Belarus","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2015","2015",0.64997133206292,,
"BLR","Belarus","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2016","2016",0.69166432683918,,
"BLR","Belarus","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2017","2017",0.71845559536794,,
"BLR","Belarus","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2018","2018",0.77667879853367,,
"BLR","Belarus","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2019","2019",1.0340553118157,,
"BLR","Belarus","IND-ENE-AVIA-INT","Share of CO2 emissions from international aviation bunkers in total CO2 emissions","2020","2020",0.62191056640338,,
"BLR","Belarus","IND-ENE-FUEL-GDP","Motor fuel deliveries in tonnes per one million units of current USD GDP","2000","2000",226.53550548511,,
"BLR","Belarus","IND-ENE-FUEL-GDP","Motor fuel deliveries in tonnes per one million units of current USD GDP","2001","2001",171.59294715021,,
"BLR","Belarus","IND-ENE-FUEL-GDP","Motor fuel deliveries in tonnes per one million units of current USD GDP","2016","2016",23.47365427756,,
"BLR","Belarus","IND-ENE-FUEL-GDP","Motor fuel deliveries in tonnes per one million units of current USD GDP","2017","2017",20.806067254227,,
"BLR","Belarus","IND-ENE-FUEL-GDP","Motor fuel deliveries in tonnes per one million units of current USD GDP","2018","2018",18.845650752126,,
"BLR","Belarus","IND-ENE-FUEL-GDP","Motor fuel deliveries in tonnes per one million units of current USD GDP","2019","2019",17.063503844669,,
"BLR","Belarus","IND-ENE-FUEL-GDP","Motor fuel deliveries in tonnes per one million units of current USD GDP","2020","2020",18.415586323896,,
"BLR","Belarus","IND-ENE-FUEL-PC","Motor fuel deliveries in tonnes per inhabitant","2000","2000",0.23648218717966,,
"BLR","Belarus","IND-ENE-FUEL-PC","Motor fuel deliveries in tonnes per inhabitant","2001","2001",0.21352566220905,,
"BLR","Belarus","IND-ENE-FUEL-PC","Motor fuel deliveries in tonnes per inhabitant","2016","2016",0.11827597142326,,
"BLR","Belarus","IND-ENE-FUEL-PC","Motor fuel deliveries in tonnes per inhabitant","2017","2017",0.12052027970431,,
"BLR","Belarus","IND-ENE-FUEL-PC","Motor fuel deliveries in tonnes per inhabitant","2018","2018",0.11971879855299,,
"BLR","Belarus","IND-ENE-FUEL-PC","Motor fuel deliveries in tonnes per inhabitant","2019","2019",0.11677582375258,,
"BLR","Belarus","IND-ENE-FUEL-PC","Motor fuel deliveries in tonnes per inhabitant","2020","2020",0.12046969963173,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2000","2000",103.38755350912,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2001","2001",106.8580754391,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2002","2002",97.909109406565,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2003","2003",80.998867709816,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2004","2004",72.685721986389,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2005","2005",67.57215567124,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2006","2006",65.440606239543,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2007","2007",58.27104612958,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2008","2008",53.168938685347,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2009","2009",55.393241031769,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2010","2010",53.34564493033,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2011","2011",48.730721763554,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2012","2012",49.84732724801,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2013","2013",46.172495418448,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2014","2014",45.435685342293,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2015","2015",56.32219745093,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2016","2016",53.979617982492,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2017","2017",50.395637568813,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2018","2018",46.686706137034,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2019","2019",46.554630634473,,
"BEL","Belgium","IND-ENE-GDP","CO2 emissions from transport in tonnes per one million units of current USD GDP","2020","2020",40.312409027613,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2000","2000",2.3881375442019,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2001","2001",2.4593464099306,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2002","2002",2.4426967172935,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2003","2003",2.494457231803,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2004","2004",2.5878385439132,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2005","2005",2.4991294175558,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2006","2006",2.521595175104,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2007","2007",2.5813659335385,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2008","2008",2.5679476502882,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2009","2009",2.4689424612233,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2010","2010",2.3706159540203,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2011","2011",2.3052628565506,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2012","2012",2.2219655256735,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2013","2013",2.1674090746937,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2014","2014",2.178085988857,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2015","2015",2.3130021865861,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2016","2016",2.27644509224,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2017","2017",2.2154109859397,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2018","2018",2.2114886304029,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2019","2019",2.1773908562814,,
"BEL","Belgium","IND-ENE-PC","CO2 emissions from transport in tonnes per inhabitant","2020","2020",1.8123919970139,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2000","2000",21.474039514718,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2001","2001",21.925491995035,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2002","2002",23.401182304009,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2003","2003",22.992830447506,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2004","2004",24.40258581328,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2005","2005",24.241741467228,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2006","2006",25.338474380282,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2007","2007",27.206064902399,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2008","2008",26.525874461757,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2009","2009",27.449365880262,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2010","2010",24.766566178417,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2011","2011",27.149413477455,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2012","2012",26.642060485218,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2013","2013",25.728212553521,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2014","2014",27.832255141707,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2015","2015",28.116225889914,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2016","2016",28.119262379743,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2017","2017",27.90882157376,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2018","2018",27.773393865033,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2019","2019",27.743031831181,,
"BEL","Belgium","IND-ENE-SHARE","Share of CO2 emissions from transport in total CO2 emissions","2020","2020",25.290299419437,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2000","2000",95.536124473299,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2001","2001",95.919755682609,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2002","2002",96.304179183244,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2003","2003",96.046141803714,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2004","2004",96.115242311135,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2005","2005",96.29188366017,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2006","2006",97.181408303281,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2007","2007",97.188796309867,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2008","2008",97.244629153918,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2009","2009",97.525165141552,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2010","2010",97.175527744708,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2011","2011",97.276832206114,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2012","2012",97.234920714674,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2013","2013",97.256501426386,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2014","2014",97.659813166797,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2015","2015",97.756280956113,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2016","2016",97.686870817077,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2017","2017",97.622243870694,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2018","2018",97.702170093547,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2019","2019",97.522945314998,,
"BEL","Belgium","IND-ENE-ROAD","Share of CO2 emissions from road in total CO2 emissions from transport","2020","2020",96.710556816547,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2000","2000",0.05153301108863,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2001","2001",0.05107074642347,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2002","2002",0.05122849334347,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2003","2003",0.06537154761344,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2004","2004",0.04675874047305,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2005","2005",0.03875906828546,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2006","2006",0.0404922534597,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2007","2007",0.04261940542831,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2008","2008",0.04919525936592,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2009","2009",0.04846953322189,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2010","2010",0.05598304248091,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2011","2011",0.0592232208472,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2012","2012",0.0536078530845,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2013","2013",0.04833174845992,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2014","2014",0.04661204565031,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2015","2015",0.03539485006849,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2016","2016",0.02860979649053,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2017","2017",0.02928495891971,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2018","2018",0.02920366589107,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2019","2019",0.02950111928366,,
"BEL","Belgium","IND-ENE-AVIA-DOM","Share of CO2 emissions from domestic aviation in total CO2 emissions from transport","2020","2020",0.02499678578615,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2000","2000",0.68467912061384,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2001","2001",0.58395366634201,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2002","2002",0.53276840679782,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2003","2003",0.50125913636922,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2004","2004",0.46936727748439,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2005","2005",0.50146215243808,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2006","2006",0.59460073209393,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2007","2007",0.61457255543622,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2008","2008",0.56816343152387,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2009","2009",0.44883087884417,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2010","2010",0.41061974312069,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2011","2011",0.40442346764337,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2012","2012",0.47452877359981,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2013","2013",0.37325836192996,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2014","2014",0.27799292955069,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2015","2015",0.25880806404359,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2016","2016",0.26163620123929,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2017","2017",0.26781055250559,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2018","2018",0.26706712886019,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2019","2019",0.2836584585865,,
"BEL","Belgium","IND-ENE-RAIL","Share of CO2 emissions from rail in total CO2 emissions from transport","2020","2020",0.30435856957208,,
"BEL","Belgium","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2004","2004",0.4849040833989,,
"BEL","Belgium","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2005","2005",0.40469813368404,,
"BEL","Belgium","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2006","2006",0.42180370618791,,
"BEL","Belgium","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2007","2007",0.37373098806292,,
"BEL","Belgium","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2008","2008",0.37807265845291,,
"BEL","Belgium","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2009","2009",0.43667598042011,,
"BEL","Belgium","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2010","2010",0.4719455655894,,
"BEL","Belgium","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2011","2011",0.43401542869045,,
"BEL","Belgium","IND-ENE-PIPE","Share of CO2 emissions from pipeline transport in total CO2 emissions from transport","2012","2012",0.42481083275728,,
